ID,TITLE,BODY,CAT,CLASS
20150926220528AAXRu3P,Attn all moms only: what should I bring a friend in the hospital after she s done in labor as a thoughtful gesture or just t help?,"I never had kids so Idk what I.should bring. Obviously the baby stuff but she already has all that and she has her baby bag packed, diapers, every thing. So moms when your baby was born was there some thing that u wished someone had brought but didn t think to bring before hand? Robe or comfortable nightgown to help after labor? I already bought the baby a lot of stuff also, just didn t want to exclude her n wanted to assure she was comfortable in the hospital!",Pregnancy & Parenting,Opiniones
20150926224524AAgU7dQ,I noticed many people swear by Ginger...is it really a truly powerful medicinal healer?,Stomach problems...Digestive Problems...Nausea...Poor Digestion...,Food & Drink,Opiniones
20150927063803AA5BUIO,Why do girls only like me as a friend?,Why do girls only like me as a friend? And don't find me attractive and not like me as a boyfriend. I am very handsome too and open. Good looking.,Beauty & Style,Opiniones
20150927125807AAm2dvR,"""Banquet"" Macaroni And Cheese?","How do I make ""Banquet"" meal mac and cheese taste better? It's kind of watery and flavorless....",Food & Drink,Opiniones
20150928210514AA3CRgA,How much environmental disruption does there have to be for global warming deniers to admit they are wrong?,"http://news.yahoo.com/next-threat-antarc... ""Antarcticaƒ??s shallow continental shelf is home to brightly colored brittle stars, purple urchins, and many other weird and wonderful creatures. Now, for the first time in around 30 million years, the fragile ecosystem may also be home to some destructive predators: king crabs. Theyƒ??re rising from the regionƒ??s deeper waters, and itƒ??s thanks to climate change. Because of the ice, the shelfƒ??s shallow waters have typically been a few degrees colder than deep waters off Antarctica, which has kept the crabs from invading. But over the past 50 years, Antarcticaƒ??s water temperatures have increased 1.5 degrees Celsiusƒ??more than twice the global averageƒ??leaving space for king crabs to move up the water column."" How much damage does global warming have to do before we address the problem?",Environment,Opiniones
20150928232758AAdfzae,Is it difficult to file down the firing mechanism on a revolver to create a hair trigger?,How about on a semi auto? I know kook used to do it on revolvers.,Sports,Opiniones
20150930002050AApQwHa,Are you safer and more likely to make it out alive if you take someone with you?,"I recall a buddy who did part time bounty hunting tell me over a phone about 5 years ago to always take someone with you if you ever were to go apprehend a fugitive. So my question is are you safer in a group or if you actually took another guy along? This scenario of taking someone with you not only applies to bounty hunting but even going to a dangerous area or even to a bar or heck even a bank job or something. Lol. So my question is are you better off taking someone with you in all of these scenarios or can that person be a liability meaning you might be better off going alone? So should you go alone or take someone with you? Is it better to take someone with you to a bar if there may be trouble? How about a dangerous area? Or even a robbery, like suppose you own a business and 2nd them come in, are they more dangerous for you because of their numbers and are they safer because there are two of them?",Sports,Opiniones
20150930042941AAUExfn,Why do western people think nudity is funny?,I don't understand,Games & Recreation,Opiniones
20150930081045AA8p4LN,Xbox one vs Pc?,Soo I can get a gaming PC with A8 6600K or a A6 6400K Pc and Xbox one pls help me thanks,Consumer Electronics,Opiniones
20150930194255AAHQHA5,Oily Skin Help?,"I have had very oily skin for about over a year now, and it's really getting to me. And when I say very oil, I mean VERY oily. It only takes about 30-45 minutes for oil to appear. I've tried literally everything, oil free cleansers, moisturizers, blotting sheets, oil free makeup, powder, home remedies, everything you could think of. Please help?",Health,Opiniones
20150930221235AA9PZSe,Need help please?,Why did my ancestry test come back seventy-seven European? Am I consider white,Health,Opiniones
20151001182201AANSXs7,Is a flare gun dangerous if you get shot by one?,I am asking this because my stupid neighbor is carrying one,Politics & Government,Opiniones
20151001204038AAw09o6,My armpits still stink?,I have washed my body with soap 4 times already and my armpits still stink and I don't know why and how to stop it even when I put deodorant on it just smells like flowers and a dead body it does not mask it at all please help me I don't know what to do,Beauty & Style,Opiniones
20151001225457AAzIryn,Is this a good resignation email for someone that wants to avoid confrontation at ALL COSTS?,"Good Evening Ms. X, Please accept this message as notification that I am leaving my position with ABC Corp. effective immediately. I believe we can both agree that based on my performance today, I am not an adequate assistant for your firm. I appreciate your time and professional guidance with me, and I wish you success with your practice. Sincerely, Employee",Business & Finance,Opiniones
20151002083646AAYlreL,Landlord said no pets what should I do?,My family has wanted to get a pet for company and we asked the landlord and she said no! How should I convince her pet deposit? Anything??,Pets,Opiniones
20151002091802AALZxfU,Why are my pitbulls fighting?,"So u have two female pitbulls, a blue nose, and I believe a red nose mix. One is the red nose is spayed and the blue nose is not. The blue nose is 2 and a half years old and the red nose is about a year and a half. They seem to get a long most of the time but lately they have been fighting. I try to show them equally amount of love so one of them doesn't feel left out but they still seem to fight every so often. What do you think could be the reason for this? So you think they could potentially hurt each other. Fortunately I have been able to stop them and they haven't been seriously injured.",Pets,Opiniones
20151002114111AA6vi4i,Embarrassed to ask my professor for help....?,"I m in graduate school & I failed an exam. I m really struggling with this one class & wanted to visit my professor during his office hours for extra help & see if I could get a tutor. My problem is, I m embarrassed. I never felt embarrassed as an undergrad however, as a graduate student, I feel like you are ""expected"" to understand everything and therefore my professor might think I m an idiot for asking for assistance. What are your thoughts on this?",Education & Reference,Opiniones
20151002115632AAnR6FI,Does it make any logical sense to have a stay at home house wife these days if you have no kids or if kids are school aged ?,"Well there are still quite a lot of women who prefer a traditional life with traditional role as a house wife but does that make sense anymore with all the technological advances we have for a woman to stay at home People don't clean every day maybe like once a week at most When I do clean like vacuum sweep, mop , bathrooms etc takes like less than 2 hours Same thing with laundry people don't wash sheets and clothes every day you throw it in a washer and dryer like once a week takes only a few hours and you don't have to be there People only go grocery shopping once a week too and then store it all in the freezer and fridge Ironing and folding clothes don't take that long either Cooking dinner takes like 30 minutes and another 30 minutes to wash dishes and clean up tops same thing with breakfast And lunch Which you usually cook at same time then pack to go If you have a dishwasher which most That time is cut in half If kids are school age like 5 they are at school for most of the day for like 6 hours So what does your typical traditional house wife do for the rest of the day ? In no way can what a stay at home mom and house wife does is equivalent to what a 9 to 5 working husband does Unless she's not using technology like vacuums washing drying machines dish washers and does it all by hand Because Im a bachelor who lives by myself and can do all the things a housewife does within a few hours -_-",Family & Relationships,Opiniones
